id,addr_state,annual_inc,emp_length,emp_title,home_ownership,installment,loan_amnt,purpose,term,int_rate,avg_cur_bal,inq_last_12m,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,num_bc_tl,num_il_tl,num_op_rev_tl,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,percent_bc_gt_75,pub_rec_bankruptcies,total_acc,total_bal_ex_mort,loan_status
120107389,NY,175000,6 years,Sales Agent,RENT,498.15,15000,home_improvement, 36 months,11.99%,7335,1,6268,35,114,10,10,0,,12,2,11,0,1,13,50,0,18,95354,Charged Off
133450874,TX,255000,10+ years,Psychologist ,MORTGAGE,646.01,20000,home_improvement, 36 months,10.07%,28913,7,3816,159,246,2,2,9,18,11,17,9,3,6,16,16.7,0,45,201719,Fully Paid
68142280,CA,85000,10+ years,Owner,RENT,749.75,21150,small_business, 36 months,16.59%,3822,0,13662,137,354,2,2,2,4,6,4,8,0,2,9,50,0,19,30576,Fully Paid
51996311,FL,35000,3 years,Warehouse Lead,RENT,226.82,6700,credit_card, 36 months,13.33%,470,,,,146,3,3,0,32,18,0,6,0,2,6,66.7,0,33,2818,Fully Paid
98946090,KY,65000,10+ years,Cardiac Radiology Tech,OWN,494.57,15000,debt_consolidation, 36 months,11.49%,4814,0,5554,177,89,7,7,0,,3,6,5,0,2,7,66.7,0,14,33700,Charged Off
104337772,MS,123000,5 years,Network Engineer ,MORTGAGE,671.38,20000,credit_card, 36 months,12.74%,79766,1,20433,129,263,140,62,3,22,4,2,2,0,0,3,50,0,9,20433,Fully Paid
8275514,VA,130000,1 year,Nwtwork Engineer,MORTGAGE,639.15,21000,credit_card, 36 months,6.03%,35384,,,140,217,5,5,6,,9,11,8,0,2,11,25,0,34,32019,Fully Paid
69874166,NY,52000,6 years,Health Aide,RENT,282.98,8075,vacation, 36 months,15.77%,459,0,639,,85,29,29,0,38,2,0,2,0,0,2,0,0,4,918,Fully Paid
71061267,TX,70000,2 years,Executive Chef,MORTGAGE,435.43,12800,other, 36 months,13.67%,49357,4,3920,228,221,4,4,6,,8,10,5,0,2,12,50,0,30,23321,Fully Paid
100436530,NY,90535,7 years,Social Worker ,RENT,1187.57,35000,debt_consolidation, 36 months,13.49%,14021,1,10894,156,218,18,18,0,27,3,6,5,0,0,7,66.7,0,12,98145,Fully Paid
57246966,NY,1110000,3 years,HR Director,MORTGAGE,770.68,25000,debt_consolidation, 36 months,6.89%,40105,,,131,378,8,8,5,21,9,6,6,0,1,9,25,0,29,38612,Fully Paid
109262364,OH,80000,6 years,Assembly specialist ,RENT,1157.88,36000,debt_consolidation, 60 months,29.69%,20425,4,9098,104,80,75,12,0,,2,15,2,0,2,5,0,0,17,102126,Charged Off
109678853,TN,200000,5 years,Vice President,MORTGAGE,166.52,4800,major_purchase, 36 months,15.05%,4958,5,7169,124,272,23,3,1,51,8,11,10,0,2,14,80,0,27,64456,Fully Paid
93949906,NJ,80000,10+ years,Partner ,MORTGAGE,314.48,10000,vacation, 36 months,8.24%,13464,3,2848,143,231,3,1,4,41,13,8,15,0,5,20,11.1,0,32,12561,Charged Off
85702752,PA,45000,2 years,Registered Nurse,RENT,366.45,10800,debt_consolidation, 36 months,13.49%,3327,4,3142,141,137,2,2,0,23,7,7,7,3,2,11,50,0,19,36595,Fully Paid
2371355,NV,38016,5 years,SANDS CORPORATION.,MORTGAGE,368.2,10575,debt_consolidation, 36 months,15.31%,24494,,,13,85,1,1,2,11,5,1,7,0,2,8,50,0,10,4704,Fully Paid
41328463,FL,72000,3 years,Lead mechanic,MORTGAGE,334.3,11000,debt_consolidation, 36 months,5.93%,1807,,,56,199,27,16,0,55,3,7,4,0,0,10,0,0,13,18066,Fully Paid
98959827,MD,44000,3 years,driver,RENT,316.37,9000,debt_consolidation, 36 months,15.99%,1138,9,1026,67,48,19,19,0,,5,7,9,0,0,10,25,0,18,11382,Charged Off
68843715,MI,50000,10+ years,lead man,MORTGAGE,265.68,8000,credit_card, 36 months,11.99%,8536,3,1848,114,120,6,6,1,77,8,8,7,0,3,12,100,0,23,42973,Fully Paid
89905902,FL,38000,10+ years,Meat Department,RENT,162.49,5000,debt_consolidation, 36 months,10.49%,2388,3,1666,64,32,2,2,0,,4,4,9,0,3,11,50,0,13,26263,Fully Paid
17503430,CT,90000,2 years,patrolmam,MORTGAGE,372.13,16000,debt_consolidation, 60 months,13.98%,13263,,,134,154,48,12,1,,8,10,5,0,1,9,40,0,19,24068,Fully Paid
46144760,PA,110000,8 years,Owner,MORTGAGE,318.79,10000,major_purchase, 36 months,9.17%,15982,,,103,159,14,14,2,24,7,1,3,0,0,4,33.3,0,13,6330,Fully Paid
96321553,TX,78000,10+ years,Customer Service Mangager,MORTGAGE,748.61,21000,debt_consolidation, 36 months,16.99%,6947,0,438,173,124,35,9,3,12,6,15,4,1,1,8,25,0,27,29903,Fully Paid
108043898,KY,34343,2 years,delivery driver/sales,MORTGAGE,128.7,3025,debt_consolidation, 36 months,30.17%,43320,1,4410,118,579,2,2,3,67,5,4,3,0,2,5,50,0,16,16539,Fully Paid
119693381,NY,59000,4 years,mail processing,RENT,366.72,10000,home_improvement, 36 months,19.03%,1009,1,160,13,50,3,3,0,10,5,4,3,0,5,6,0,0,11,6051,Fully Paid
15850681,MN,60374,10+ years,Security Counselor Lead,MORTGAGE,659.44,27725,debt_consolidation, 60 months,14.99%,7609,,,116,374,6,6,3,,4,9,9,0,1,18,75,0,27,73781,Fully Paid
9826158,UT,75000,6 years,Service and Parts Director,RENT,927.04,26750,debt_consolidation, 36 months,14.98%,2243,,,137,146,7,7,1,71,4,5,10,0,2,14,50,0,18,31401,Fully Paid
48284406,WA,130000,9 years,Pharmacist,MORTGAGE,886.11,35000,debt_consolidation, 60 months,17.86%,10594,,,152,180,15,7,4,,5,20,9,0,4,17,20,0,37,158905,Fully Paid
38478585,GA,98000,5 years,Administrative Associate Director,MORTGAGE,616.52,24000,debt_consolidation, 60 months,18.54%,21081,,,111,247,2,2,4,24,6,8,7,0,6,12,0,0,28,53451,Fully Paid
110077335,NC,65000,2 years,Driver,MORTGAGE,713.96,20000,debt_consolidation, 36 months,17.09%,25968,1,3422,94,69,8,8,2,,3,7,7,0,6,11,33.3,0,19,57164,Fully Paid
55189520,FL,60000,,,MORTGAGE,894.32,30000,major_purchase, 60 months,25.78%,13196,,,142,213,3,3,2,,7,9,11,0,3,14,33.3,0,28,52648,Fully Paid
88605435,MA,112000,6 years,Executive Associate commissioner,RENT,644.68,19000,debt_consolidation, 36 months,13.49%,8935,0,5805,192,231,11,7,0,69,5,11,6,0,3,11,66.7,0,20,80419,Fully Paid
161243343,FL,74000,4 years,Administrative,OWN,1002.18,30000,credit_card, 36 months,12.40%,25959,4,7496,111,169,4,4,7,,11,13,8,0,3,11,60,0,39,51835,Fully Paid
88047330,CA,50000,10+ years,DRAFTER,RENT,384.34,12000,debt_consolidation, 36 months,9.49%,890,0,3098,154,261,11,11,0,44,9,5,11,0,1,12,20,0,23,10675,Fully Paid
84585182,NJ,151000,,,RENT,854.32,25000,credit_card, 36 months,13.99%,4863,4,11847,166,197,8,8,4,26,10,7,7,0,3,10,80,0,28,48628,Fully Paid
27560693,CA,53000,1 year,Mortgage Funder,OWN,309.06,8600,debt_consolidation, 36 months,17.57%,1279,,,78,79,23,11,0,37,11,3,12,0,2,15,0,0,20,19185,Fully Paid
14570471,IN,30000,10+ years,production,OWN,378.59,11400,credit_card, 36 months,11.99%,493,,,113,116,3,3,0,29,13,6,8,0,2,8,33.3,0,30,3453,Fully Paid
4255628,WV,57000,8 years,Tomar Trucking,OWN,404.97,12000,debt_consolidation, 36 months,13.11%,22744,,,157,170,43,4,7,,9,19,7,0,3,11,100,0,44,43856,Fully Paid
105943727,NM,154000,10+ years,Associate Director,MORTGAGE,754.74,24000,other, 36 months,8.24%,15308,1,12853,123,272,32,6,4,14,12,21,15,5,1,24,85.7,0,49,128774,Fully Paid
111718100,MD,32000,5 years,Admin. Assistant,MORTGAGE,169.9,5000,credit_card, 36 months,13.59%,9716,3,2521,126,523,0,0,2,13,7,3,15,2,6,18,66.7,0,30,10652,Charged Off
117965714,NJ,165000,4 years,Executive Director,RENT,167.56,5000,debt_consolidation, 36 months,12.62%,5961,3,3529,91,214,1,1,3,41,9,6,4,0,3,7,66.7,0,20,41729,Fully Paid
58071347,CA,75000,7 years,Partner,MORTGAGE,219.94,7000,credit_card, 36 months,8.18%,27307,,,120,286,4,4,3,50,12,4,12,0,2,14,66.7,0,25,40599,Fully Paid
59925493,CA,39000,2 years,Fleet Specialist,RENT,382.55,12000,credit_card, 36 months,9.17%,3325,,,115,167,9,9,0,,7,6,9,0,2,13,0,0,20,36574,Charged Off
1364512,NY,140000,2 years,GroupM ESP,RENT,675.17,26000,debt_consolidation, 60 months,19.05%,,,,,,,,0,,,,,,,15,50,0,31,245922,Fully Paid
68488181,NJ,60000,6 years,Registered dental assistant ,MORTGAGE,507.55,20000,debt_consolidation, 60 months,17.97%,5083,2,1836,103,114,20,6,0,,9,6,3,0,2,6,0,1,21,25414,Charged Off
11934775,CA,78000,7 years,Research Nurse Coordinator,RENT,629.47,24000,debt_consolidation, 60 months,19.52%,4615,,,36,301,1,1,0,19,11,4,8,0,4,12,50,0,26,46152,Charged Off
85572778,NY,27000,9 years,Pharmacy Technician ,RENT,85.56,2400,debt_consolidation, 36 months,16.99%,2056,3,2814,12,194,8,8,0,,5,1,8,0,2,9,40,0,10,18502,Charged Off
721695,CA,30000,1 year,jim s coffee shop,RENT,484.01,15000,credit_card, 36 months,10.00%,,,,,,,,,,,,,,,7,,0,12,,Charged Off
7256674,FL,65000,,,MORTGAGE,155.81,5000,home_improvement, 36 months,7.62%,8445,,,,402,8,8,3,,10,0,10,0,2,11,16.7,0,25,22279,Fully Paid
92260942,FL,100000,< 1 year,Pharmacist,RENT,494.57,15000,debt_consolidation, 36 months,11.49%,11451,0,11752,123,107,25,17,0,,3,33,7,0,0,24,100,0,40,274821,Fully Paid
97082145,CA,73000,10+ years,Clerk,MORTGAGE,428.01,13000,credit_card, 36 months,11.39%,4337,1,4889,114,214,5,4,0,52,8,5,3,0,4,6,66.7,1,14,26019,Fully Paid
4299099,PA,120000,9 years,Software AG ,RENT,820.13,25000,major_purchase, 36 months,11.14%,2484,,,80,71,12,12,0,20,12,3,8,0,2,9,0,0,17,22357,Fully Paid
65646130,TX,170000,2 years,Engineering Manager,MORTGAGE,763.28,25000,debt_consolidation, 36 months,6.24%,49268,,,147,228,49,14,3,50,6,5,4,0,0,7,0,0,16,50090,Fully Paid
83244555,AR,24000,5 years,Specialist 3,RENT,230.8,7000,debt_consolidation, 36 months,11.49%,620,1,2820,,71,2,2,0,21,22,0,15,0,3,15,40,0,40,9300,Fully Paid
118236307,CA,64800,8 years,E5,RENT,653.93,20000,debt_consolidation, 36 months,10.91%,5689,7,7639,121,118,6,6,0,23,5,14,8,0,3,10,25,0,25,56887,Fully Paid
42994635,TX,40000,,,RENT,68.99,2000,debt_consolidation, 36 months,14.65%,24649,,,234,109,82,3,2,35,1,25,1,0,3,6,100,0,31,147895,Fully Paid
56002110,WY,53000,3 years,SCADA Technician,RENT,316.86,9500,debt_consolidation, 36 months,12.29%,3477,,,64,47,14,2,0,,1,21,2,0,2,11,100,0,24,38245,Fully Paid
91629295,CA,45000,9 years,busdriver,MORTGAGE,501.64,13500,debt_consolidation, 36 months,19.99%,2489,2,2857,53,164,11,7,1,22,5,3,9,0,3,11,40,1,14,24886,Fully Paid
94107505,CO,100000,10+ years,Tech III,RENT,918.67,28000,debt_consolidation, 60 months,30.74%,40741,3,17957,114,196,3,3,3,,7,6,5,0,2,6,66.7,0,22,25406,Charged Off
133355376,NY,30000,10+ years,Video Editor,RENT,301.19,9600,debt_consolidation, 36 months,8.08%,1979,0,26,170,366,83,83,0,25,4,5,1,0,0,2,0,0,9,3958,Fully Paid
123891844,TX,46000,10+ years,General Manager,OWN,298.82,12000,debt_consolidation, 60 months,17.09%,4752,1,2304,161,285,14,11,0,51,10,22,6,0,1,8,50,0,40,28509,Charged Off
75829162,CA,48000,2 years,Department Analyst,RENT,504.27,16000,debt_consolidation, 36 months,8.39%,2231,1,8213,,85,15,15,0,,4,0,7,0,0,7,33.3,0,10,15619,Fully Paid
140824800,IL,52000,4 years,service tech,MORTGAGE,476.01,20000,debt_consolidation, 60 months,15.02%,12384,6,3689,177,28,2,2,2,,6,2,10,0,6,12,0,1,14,15520,Fully Paid
60970582,TX,61000,10+ years,Detention Officer,MORTGAGE,541.3,22450,debt_consolidation, 60 months,15.61%,3575,,,124,348,3,3,1,,8,12,16,0,4,21,50,0,46,47494,Fully Paid
3155185,MO,33800,10+ years,Bubba's Disposal,MORTGAGE,237.08,7025,debt_consolidation, 36 months,13.11%,6914,,,18,210,3,3,2,,4,1,5,0,1,7,100,0,10,23614,Fully Paid
46388739,CO,52000,5 years,senior representative,MORTGAGE,557.68,18700,debt_consolidation, 60 months,25.80%,9023,,,127,171,1,1,4,80,20,6,15,0,5,19,100,0,45,46271,Fully Paid
13067701,NV,75000,7 years,Director of Creative Services,MORTGAGE,191.84,5600,home_improvement, 36 months,14.16%,30071,,,170,28,14,5,1,,3,4,3,0,1,7,66.7,0,8,38125,Fully Paid
20398699,MS,180000,10+ years,Executive VP,MORTGAGE,570.84,24000,credit_card, 60 months,14.99%,87747,,,190,364,50,2,2,13,6,11,4,0,2,9,66.7,0,23,160466,Fully Paid
125296868,WA,70877,10+ years,Fleet Analyst,MORTGAGE,111.5,3000,other, 36 months,20.00%,1946,5,2956,147,128,5,5,1,73,8,23,16,0,3,19,100,0,45,36977,Fully Paid
109932458,NJ,120000,< 1 year,Programmer,RENT,166.05,5000,vacation, 36 months,11.99%,3305,0,6551,12,115,14,12,0,43,8,1,6,0,1,7,33.3,0,16,23134,Fully Paid
50576009,TX,38606.28,10+ years,Buyer I,RENT,565.56,18000,credit_card, 36 months,8.18%,2763,,,146,153,6,6,0,,4,5,11,0,2,13,50,0,19,35917,Fully Paid
60246911,VA,165000,1 year,Senior Data Architect,MORTGAGE,535.28,22675,small_business, 60 months,14.65%,22256,,,60,237,11,4,4,3,16,4,12,1,2,16,0,0,35,21387,Charged Off
1385303,LA,98000,10+ years,Motiva enterprises,MORTGAGE,552.16,20000,debt_consolidation, 60 months,21.98%,,,,,,,,5,23,,,,,,18,100,0,57,71294,Fully Paid
14147747,KY,72500,2 years,Specialist,MORTGAGE,793.12,27525,debt_consolidation, 60 months,24.08%,9150,,,200,189,2,2,1,37,10,28,7,0,6,20,75,0,52,64278,Charged Off
5175229,OH,72000,4 years,Medical Mutual of Ohio,RENT,518.01,20500,debt_consolidation, 60 months,17.77%,5836,,,176,163,2,2,0,,15,12,9,0,1,14,50,0,32,81705,Charged Off
5155982,AZ,127000,10+ years,Mitel Networks,OWN,685.23,28000,debt_consolidation, 60 months,16.29%,32145,,,150,287,3,3,4,16,16,8,7,1,2,12,16.7,0,31,85262,Fully Paid
129957144,FL,75000,10+ years,RN,MORTGAGE,325.39,15000,debt_consolidation, 60 months,10.90%,51382,1,13151,149,225,5,4,3,14,5,4,5,0,2,9,50,0,17,30777,Charged Off
114430582,TX,43680,6 years,Leadman,OWN,35.17,1000,other, 36 months,16.02%,3786,7,816,5,97,4,4,0,,3,1,10,0,2,11,33.3,0,11,41643,Fully Paid
117887177,FL,240000,4 years,Chief Administrative Officer,MORTGAGE,543.67,16000,home_improvement, 36 months,13.59%,88410,3,0,162,237,109,7,4,23,4,8,2,1,2,6,,0,26,55269,Fully Paid
65252658,NC,75600,,,MORTGAGE,464.95,15000,debt_consolidation, 36 months,7.26%,25824,,,164,340,52,3,5,75,5,13,8,0,3,15,100,0,30,75578,Fully Paid
66605632,CO,130000,2 years,IT Consultant ,RENT,218.53,10000,credit_card, 60 months,11.22%,2877,,,171,363,6,6,0,,6,11,8,0,3,12,33.3,1,25,31647,Charged Off
11385710,AR,180000,10+ years,Financial advisor,MORTGAGE,1195.88,35000,credit_card, 36 months,13.98%,16380,,,175,161,13,8,4,,8,6,12,0,2,15,71.4,0,24,93739,Fully Paid
146934017,PA,250000,< 1 year,,RENT,225.21,6800,home_improvement, 36 months,11.80%,3357,1,4916,26,117,20,5,0,,9,6,8,0,2,10,0,1,21,33569,Fully Paid
96807945,LA,106000,10+ years,Marine Corps Officer,RENT,456.67,19200,debt_consolidation, 60 months,14.99%,72849,1,15200,152,139,32,3,6,,5,18,6,0,1,10,66.7,0,37,68190,Fully Paid
110945391,IN,65000,5 years,Computer Tech,MORTGAGE,502.67,15000,debt_consolidation, 36 months,12.62%,2350,2,6604,169,174,6,6,0,,8,2,13,0,3,14,25,0,17,32896,Fully Paid
5654587,MI,60000,10+ years,Ann Arbor Transportation Authority,MORTGAGE,369.79,9750,other, 36 months,21.49%,13383,,,355,105,3,3,6,24,6,7,7,0,4,10,80,0,22,24927,Fully Paid
91138176,MD,69500,4 years,Executive Chef,MORTGAGE,412.05,14800,debt_consolidation, 60 months,22.39%,19911,2,8648,169,102,13,13,1,,8,6,8,0,0,12,85.7,0,17,40807,Charged Off
808800,GA,68000,3 years,IBM,RENT,517.65,15700,credit_card, 36 months,11.49%,,,,,,,,,,,,,,,7,,0,18,,Fully Paid
4275583,IL,200000,6 years,Schaumburg School Dist 54,MORTGAGE,639.15,21000,debt_consolidation, 36 months,6.03%,106470,,,83,183,54,41,5,,5,2,5,0,0,7,66.7,0,17,87066,Fully Paid
101538604,LA,70000,,,MORTGAGE,148.64,4000,other, 36 months,19.99%,2915,7,4100,131,214,4,4,2,21,2,3,10,0,3,11,100,0,17,32063,Fully Paid
5455486,KY,51000,10+ years,Bluegrass oakwood,OWN,370.22,10000,debt_consolidation, 36 months,19.72%,2898,,,162,176,30,1,0,48,9,13,14,0,3,19,100,0,36,40573,Fully Paid
45464187,NY,105000,,,RENT,151.78,4400,other, 36 months,14.65%,2585,,,,475,11,11,0,75,5,0,2,0,1,2,100,0,5,5169,Fully Paid
126461469,NJ,89000,< 1 year,IT Infra Sys Analyst,OWN,1086.31,35000,other, 36 months,7.35%,1442,1,1610,77,89,21,21,0,,3,1,7,0,0,9,0,0,9,11535,Fully Paid
85560269,FL,45000,,,RENT,37.93,1000,moving, 36 months,21.49%,3719,1,4533,129,431,9,4,1,9,8,12,7,0,2,10,75,1,25,37186,Fully Paid
109947709,MN,37000,1 year,CNC operator,RENT,134.5,3325,debt_consolidation, 36 months,26.30%,2674,5,375,86,15,1,1,0,28,2,26,4,0,5,15,0,0,30,40108,Charged Off
62714956,FL,130000,5 years,IT Manager,MORTGAGE,687.68,30000,debt_consolidation, 60 months,13.33%,59799,,,172,175,21,8,6,40,6,9,5,0,2,10,100,0,28,48119,Fully Paid
96230441,GA,90000,2 years,VP Sales and Marketing,OWN,237.52,7000,home_improvement, 36 months,13.49%,7915,2,4979,70,183,38,19,0,,4,5,5,0,0,6,75,1,12,39576,Fully Paid
110028692,GA,88000,7 years,Clinical Support Specialist,MORTGAGE,324.65,10000,home_improvement, 36 months,10.42%,37027,2,4693,177,218,12,8,2,30,3,3,3,0,2,5,0,0,12,47562,Fully Paid
7691085,TX,96369,2 years,Client Delivery Executive,RENT,419.58,12000,debt_consolidation, 36 months,15.61%,4760,,,180,363,4,4,4,22,6,5,2,0,1,3,0,0,16,14279,Fully Paid
159220816,CA,45000,7 years,Warehouse Manager,RENT,221.98,7000,credit_card, 36 months,8.81%,2933,1,6162,131,122,68,9,0,,3,8,3,0,1,6,0,0,13,17595,Fully Paid
80689913,CA,67000,9 years,Senior protective Services worker,RENT,531.36,16000,other, 36 months,11.99%,3744,0,3938,191,164,10,10,0,61,6,28,5,0,2,7,100,0,44,18721,Fully Paid
9046274,IL,47479,6 years,Correctional Officer,MORTGAGE,314.74,12000,debt_consolidation, 60 months,19.52%,44497,,,77,86,68,38,2,,2,1,3,0,0,4,100,0,7,6433,Fully Paid
76013256,CO,60000,6 years,Desktop Support,MORTGAGE,518.71,20000,debt_consolidation, 60 months,18.99%,16239,4,6684,108,194,14,6,5,16,9,4,13,0,1,15,66.7,0,26,47144,Fully Paid
29685130,NY,44328,,,MORTGAGE,616.32,19925,credit_card, 36 months,7.12%,5397,,,218,273,5,5,2,33,9,4,13,0,1,15,50,0,20,40039,Fully Paid
1363730,FL,12000,5 years,,RENT,133.09,4000,debt_consolidation, 36 months,12.12%,,,,,,,,0,,,,,,,6,100,0,21,10265,Fully Paid
12665802,CA,150000,3 years,Senior Executive to the VP,RENT,1162.34,35000,debt_consolidation, 36 months,11.99%,4912,,,70,67,28,28,0,10,4,2,4,0,0,6,33.3,0,9,29469,Charged Off
40147341,AZ,40000,1 year,Pharmacy technician ,RENT,478.98,13150,debt_consolidation, 36 months,18.54%,3982,,,81,105,6,6,0,,11,3,11,0,4,12,85.7,0,18,43797,Charged Off
68705164,NY,65000,4 years,Driver,MORTGAGE,327.97,12250,debt_consolidation, 60 months,20.50%,545,5,2720,143,144,3,3,0,41,7,4,5,0,3,5,25,0,12,2727,Fully Paid
3188522,LA,75000,10+ years,CSC,MORTGAGE,450.05,19200,debt_consolidation, 60 months,14.33%,17525,,,208,294,57,11,2,,5,7,6,0,1,9,75,0,19,53706,Fully Paid
21551229,IN,42000,10+ years,Asst Branch Mgr,OWN,298.17,12000,credit_card, 60 months,16.99%,3672,,,104,288,23,2,0,,6,18,6,0,4,9,100,0,30,33049,Fully Paid
105667502,NJ,75000,< 1 year,RN,MORTGAGE,351.53,10000,home_improvement, 36 months,15.99%,8711,6,4163,159,252,2,2,2,3,18,11,32,0,9,35,15.4,0,57,46426,Charged Off
24046255,KS,80000,10+ years,mechanic,MORTGAGE,880.61,35000,small_business, 60 months,17.57%,8108,,,154,331,25,4,3,41,15,18,8,0,3,13,0,0,39,72929,Fully Paid
57354872,FL,70200,7 years,plant manager,MORTGAGE,268.7,12000,debt_consolidation, 60 months,12.29%,3685,,,127,172,1,1,4,4,7,3,8,1,3,10,20,0,18,36845,Fully Paid
113387669,IN,65000,10+ years,LETTER CARRIER,MORTGAGE,422.01,12000,debt_consolidation, 36 months,16.02%,2718,2,4286,154,76,5,2,0,,5,5,9,0,4,14,60,1,16,35332,Fully Paid
67635345,WI,65000,10+ years,Closing Manage,MORTGAGE,542.07,18000,debt_consolidation, 36 months,5.32%,8916,0,3375,124,200,15,15,3,,12,13,12,0,0,14,12.5,0,36,18318,Fully Paid
85681416,OH,118500,3 years,Chief Evangelist,MORTGAGE,943.17,27600,debt_consolidation, 36 months,13.99%,22987,1,4235,188,232,15,7,0,58,6,10,4,0,3,8,0,0,18,183899,Fully Paid
47521262,LA,132000,10+ years,Assistant District Attorney,MORTGAGE,1052.01,33000,credit_card, 36 months,9.17%,13314,,,143,234,16,16,2,,9,2,9,0,0,11,83.3,0,18,53344,Fully Paid
97903634,CA,36000,1 year,Assistant Information Analyst ,RENT,329.72,10000,debt_consolidation, 36 months,11.49%,2940,2,3367,58,29,10,10,0,,3,11,4,0,2,14,66.7,0,15,41159,Fully Paid
44006306,NY,27000,9 years,Ophthalmic Tech,RENT,322.94,9450,debt_consolidation, 36 months,13.99%,1803,,,107,189,4,4,0,,13,2,5,4,3,6,100,1,48,12026,Fully Paid
62256751,AZ,88615,3 years,Engineering Division Manager,RENT,692.93,30000,credit_card, 60 months,13.67%,35648,,,125,280,109,15,2,,7,4,5,0,0,7,100,0,16,116639,Charged Off
100015928,NY,135000,10+ years,Principal Analyst,MORTGAGE,1300.55,35000,debt_consolidation, 36 months,19.99%,18435,0,14586,49,209,4,4,2,39,15,3,13,0,2,15,77.8,0,25,68112,Charged Off
85513384,CO,75000,10+ years,Construction Manager,MORTGAGE,104,3200,debt_consolidation, 36 months,10.49%,10337,5,4033,158,387,1,1,3,33,9,16,5,0,2,11,33.3,0,34,113704,Fully Paid
70844554,CA,102500,10+ years,Foreman,RENT,319.45,9175,debt_consolidation, 36 months,15.31%,950,1,1766,117,132,3,3,0,41,7,1,8,0,5,9,16.7,1,13,8546,Fully Paid
95927112,SC,24000,1 year,IC&QA,RENT,75.14,2050,other, 36 months,18.99%,5547,2,498,124,13,13,6,0,,2,2,2,0,1,3,0,0,4,16640,Fully Paid
54424779,MS,54000,4 years,Registered Nurse,RENT,690.11,23150,debt_consolidation, 60 months,25.78%,5984,,,136,176,3,3,0,30,7,28,7,0,4,26,75,0,41,155572,Charged Off
87325311,CO,100000,1 year,Account Manager ,MORTGAGE,508.96,15000,debt_consolidation, 36 months,13.49%,49156,8,11580,96,120,3,3,3,,6,18,6,0,3,9,33.3,0,30,20671,Fully Paid
81120352,IL,195000,10+ years,Vice President,RENT,782.15,25000,credit_card, 36 months,7.89%,6206,2,6218,46,89,14,14,0,10,6,2,6,1,0,8,66.7,0,10,49646,Charged Off
139052629,MA,150000,1 year,Sales Director,RENT,412.88,12000,debt_consolidation, 36 months,14.47%,9195,0,9323,127,163,2,2,1,,7,8,5,0,1,8,100,0,17,73560,Charged Off
32350273,MN,41000,3 years,warehouse trainer,MORTGAGE,258.71,8000,credit_card, 36 months,10.15%,2237,,,73,80,18,18,0,,6,7,6,0,0,9,100,0,16,20136,Fully Paid
120067909,IL,90000,9 years,Maintenance Planner,MORTGAGE,233.1,10000,credit_card, 60 months,14.08%,20678,1,9215,168,161,32,15,3,,8,12,6,0,0,10,100,0,28,108239,Fully Paid
59069251,MA,85000,10+ years,TOLL COLLECTOR,MORTGAGE,271.75,12000,debt_consolidation, 60 months,12.79%,16429,13,4472,153,360,8,1,4,8,24,25,14,0,3,22,16.7,0,80,73923,Charged Off
29594911,NY,98000,10+ years,Provider Relations Manager,MORTGAGE,546.69,16000,debt_consolidation, 36 months,13.98%,3038,,,134,261,1,1,5,,12,11,25,0,3,28,77.8,0,57,78982,Fully Paid
110017526,NC,88000,7 years,General Manager,RENT,163.49,5000,debt_consolidation, 36 months,10.91%,1716,5,2402,145,181,2,2,0,64,13,8,23,0,9,24,0,0,37,41181,Fully Paid
4788240,AZ,61528,5 years,Mesa Community College,RENT,841.88,22050,credit_card, 36 months,21.98%,4592,,,153,126,4,4,1,13,7,13,11,1,2,14,100,0,28,59702,Charged Off
95073313,FL,86000,,,OWN,230.64,7000,credit_card, 36 months,11.44%,17902,2,2445,128,141,3,3,2,,5,1,5,0,4,6,75,0,10,7707,Fully Paid
77645112,TX,85000,10+ years,Director of Medical Bad Debt,MORTGAGE,1081.76,31800,major_purchase, 36 months,13.67%,8702,1,2937,173,415,4,4,2,3,8,8,17,0,3,20,20,0,33,58057,Fully Paid
4302240,CA,160000,1 year,Studymode,MORTGAGE,644.78,21000,home_improvement, 36 months,6.62%,19084,,,185,189,5,5,2,,12,11,11,0,3,14,12.5,0,31,47893,Fully Paid
1469898,NH,100000,2 years,Accenture,RENT,1201.16,33000,debt_consolidation, 36 months,18.49%,,,,,,,,2,,,,,,,13,42.9,0,30,62434,Fully Paid
130931079,GA,30000,3 years,Counterperson,RENT,94.74,3025,other, 36 months,7.96%,2381,0,2450,,116,11,11,0,,2,0,2,0,1,2,0,0,2,4761,Charged Off
